source_top_folder	source_type	source_name	source_path	query_table
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СохраняемаяТаблица.Колонки
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СпискиБезВнедрения.РегистрыПредупреждения
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СпискиДляОбновления.ИменаСписков
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СпискиОбновленияКлючейДоступа.Строки
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СпискиОбновленияЭлементов.Строки
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ГруппыДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ГруппыДоступа.Пользователи
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ИдентификаторыОбъектовМетаданных
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ИдентификаторыОбъектовРасширений
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.КлючиДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.КлючиДоступа.ТабличнаяЧасть
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.КлючиДоступа.Шапка
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.НаборыГруппДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.НаборыГруппДоступа.Группы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.Пользователи
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ПрофилиГруппДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ПрофилиГруппДоступа.ВидыДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ПрофилиГруппДоступа.Назначение
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Справочник.ПрофилиГруппДоступа.Роли
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СправочникСсылка.ГруппыИсполнителейЗадач
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Строка.ГруппыНабора
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Строка.Строки
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	СтрокиВерсии.СтрокиВерсийСписков
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Таблица.Колонки
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ТекущиеПраваНаКлюч.ДляГрупп
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ТекущиеПраваНаКлюч.ДляПользователей
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ТипКолонки.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ТипТаблиц.Значение
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ТипыОпорногоПоля.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ТипыПоля.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Узел.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Узел.УточненияСравнения
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	УзелПоле.ТаблицыСледующегоПоля
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	УказанныеГруппыПользователей.Значения
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	УправлениеДоступомСлужебный.ЗаписатьЗависимыеНаборыЗначенийДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	УправлениеДоступомСлужебный.ЗаписатьНаборыЗначенийДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Условие.Аргументы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Условие.Значения
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Условие.Когда
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Условие.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Условие.УточненияСравнения
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	Форма.ВсеВидыДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебный	CommonModules/УправлениеДоступомСлужебный/Ext/Module.bsl	ЭлементОтбора.ТипЗначения.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйВМоделиСервиса	CommonModules/УправлениеДоступомСлужебныйВМоделиСервиса/Ext/Module.bsl	ОбъектГруппы.Пользователи.ВыгрузитьКолонку
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйВМоделиСервиса	CommonModules/УправлениеДоступомСлужебныйВМоделиСервиса/Ext/Module.bsl	Справочник.ГруппыДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйВМоделиСервиса	CommonModules/УправлениеДоступомСлужебныйВМоделиСервиса/Ext/Module.bsl	Справочник.ГруппыДоступа.Пользователи
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйВМоделиСервиса	CommonModules/УправлениеДоступомСлужебныйВМоделиСервиса/Ext/Module.bsl	Справочник.ГруппыПользователей.Состав
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	Метаданные.ОпределяемыеТипы.ВладелецНастроекПрав
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	Метаданные.ОпределяемыеТипы.ЗначениеДоступа
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	Метаданные.ОпределяемыеТипы.ЗначениеДоступаОбъект
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	Метаданные.ПодпискиНаСобытия
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	Метаданные.Роли
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	МетаданныеКлюча.ТабличныеЧасти
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	МетаданныеРегистра.Измерения
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	МетаданныеРегистра.СтандартныеРеквизиты
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	МетаданныеТипа.ЗначенияПеречисления
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	ОписаниеТипов.Типы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	Свойства.ДополнительныеТипы
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	СвойстваВидовДоступа.Массив
CommonModules	ОбщийМодуль	УправлениеДоступомСлужебныйПовтИсп	CommonModules/УправлениеДоступомСлужебныйПовтИсп/Ext/Module.bsl	СхемаЗапроса.ПакетЗапросов
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	АдресПоПолям.Корпуса
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	АдресПоПолям.Помещения
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	Группа.ПодчиненныеЭлементы
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	ГруппаПоля.ПодчиненныеЭлементы
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	КонтактнаяИнформацияОбъект.КонтактнаяИнформация
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	ОбъектКонтактнойИнформации.Строки
CommonModules	ОбщийМодуль	УправлениеКонтактнойИнформацией	CommonModules/УправлениеКонтактнойИнформацией/Ext/Module.bsl	ПараметрыКонтактнойИнформации.РазмещеныНаФорме
