top_folder	type	name	xml_path	object_dir	forms_count	commands_count	has_manager_module	has_object_module	has_recordset_module	has_module
CommonModules	ОбщийМодуль	ЗадачиБухгалтераСтатистикаВызовСервера	CommonModules/ЗадачиБухгалтераСтатистикаВызовСервера.xml	CommonModules/ЗадачиБухгалтераСтатистикаВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗадачиБухгалтераСтатистикаПереопределяемый	CommonModules/ЗадачиБухгалтераСтатистикаПереопределяемый.xml	CommonModules/ЗадачиБухгалтераСтатистикаПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗакрытиеМесяца	CommonModules/ЗакрытиеМесяца.xml	CommonModules/ЗакрытиеМесяца	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗакрытиеМесяцаВызовСервера	CommonModules/ЗакрытиеМесяцаВызовСервера.xml	CommonModules/ЗакрытиеМесяцаВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗакрытиеМесяцаКлиент	CommonModules/ЗакрытиеМесяцаКлиент.xml	CommonModules/ЗакрытиеМесяцаКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗакрытиеМесяцаКлиентСервер	CommonModules/ЗакрытиеМесяцаКлиентСервер.xml	CommonModules/ЗакрытиеМесяцаКлиентСервер	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗакрытиеМесяцаСообщенияОбОшибках	CommonModules/ЗакрытиеМесяцаСообщенияОбОшибках.xml	CommonModules/ЗакрытиеМесяцаСообщенияОбОшибках	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетности	CommonModules/ЗаполнениеБухгалтерскойОтчетности.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетности	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетности2025Основная	CommonModules/ЗаполнениеБухгалтерскойОтчетности2025Основная.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетности2025Основная	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиВызовСервера	CommonModules/ЗаполнениеБухгалтерскойОтчетностиВызовСервера.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиГибкаяНастройка	CommonModules/ЗаполнениеБухгалтерскойОтчетностиГибкаяНастройка.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиГибкаяНастройка	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиИтоги	CommonModules/ЗаполнениеБухгалтерскойОтчетностиИтоги.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиИтоги	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиКапитальныеВложения	CommonModules/ЗаполнениеБухгалтерскойОтчетностиКапитальныеВложения.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиКапитальныеВложения	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиНастраиваемая	CommonModules/ЗаполнениеБухгалтерскойОтчетностиНастраиваемая.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиНастраиваемая	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиОсновная	CommonModules/ЗаполнениеБухгалтерскойОтчетностиОсновная.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиОсновная	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПереопределяемый	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПереопределяемый.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоказатели	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоказатели.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоказатели	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПояснения	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПояснения.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПояснения	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияЗадолженность	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияЗадолженность.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияЗадолженность	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияЗапасы	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияЗапасы.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияЗапасы	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияНематериальныеАктивы	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияНематериальныеАктивы.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияНематериальныеАктивы	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияОбязательства	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияОбязательства.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияОбязательства	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияОсновныеСредства	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияОсновныеСредства.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияОсновныеСредства	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияРасходы	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияРасходы.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияРасходы	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПоясненияФинансовыеВложения	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияФинансовыеВложения.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПоясненияФинансовыеВложения	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиПравила	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПравила.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиПравила	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиРазмещение	CommonModules/ЗаполнениеБухгалтерскойОтчетностиРазмещение.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиРазмещение	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиРасшифровка	CommonModules/ЗаполнениеБухгалтерскойОтчетностиРасшифровка.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиРасшифровка	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиТабличное	CommonModules/ЗаполнениеБухгалтерскойОтчетностиТабличное.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиТабличное	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеБухгалтерскойОтчетностиУпрощенная	CommonModules/ЗаполнениеБухгалтерскойОтчетностиУпрощенная.xml	CommonModules/ЗаполнениеБухгалтерскойОтчетностиУпрощенная	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеДокументов	CommonModules/ЗаполнениеДокументов.xml	CommonModules/ЗаполнениеДокументов	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеДокументовВЕТИС	CommonModules/ЗаполнениеДокументовВЕТИС.xml	CommonModules/ЗаполнениеДокументовВЕТИС	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОбъектов	CommonModules/ЗаполнениеОбъектов.xml	CommonModules/ЗаполнениеОбъектов	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОбъектовПереопределяемый	CommonModules/ЗаполнениеОбъектовПереопределяемый.xml	CommonModules/ЗаполнениеОбъектовПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОбъектовПоСтатистикеВЕТИС	CommonModules/ЗаполнениеОбъектовПоСтатистикеВЕТИС.xml	CommonModules/ЗаполнениеОбъектовПоСтатистикеВЕТИС	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОбъектовПоСтатистикеЗЕРНО	CommonModules/ЗаполнениеОбъектовПоСтатистикеЗЕРНО.xml	CommonModules/ЗаполнениеОбъектовПоСтатистикеЗЕРНО	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОбъектовПоСтатистикеИСМП	CommonModules/ЗаполнениеОбъектовПоСтатистикеИСМП.xml	CommonModules/ЗаполнениеОбъектовПоСтатистикеИСМП	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОбъектовПоСтатистикеСАТУРН	CommonModules/ЗаполнениеОбъектовПоСтатистикеСАТУРН.xml	CommonModules/ЗаполнениеОбъектовПоСтатистикеСАТУРН	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОтчетностиВБанки	CommonModules/ЗаполнениеОтчетностиВБанки.xml	CommonModules/ЗаполнениеОтчетностиВБанки	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОтчетностиВБанкиДебКредЗадолж	CommonModules/ЗаполнениеОтчетностиВБанкиДебКредЗадолж.xml	CommonModules/ЗаполнениеОтчетностиВБанкиДебКредЗадолж	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОтчетностиВБанкиПереопределяемый	CommonModules/ЗаполнениеОтчетностиВБанкиПереопределяемый.xml	CommonModules/ЗаполнениеОтчетностиВБанкиПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеОценочнойКарты	CommonModules/ЗаполнениеОценочнойКарты.xml	CommonModules/ЗаполнениеОценочнойКарты	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеРасшифровкаРегламентированнойОтчетности	CommonModules/ЗаполнениеРасшифровкаРегламентированнойОтчетности.xml	CommonModules/ЗаполнениеРасшифровкаРегламентированнойОтчетности	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеРасшифровокБухОтчетности	CommonModules/ЗаполнениеРасшифровокБухОтчетности.xml	CommonModules/ЗаполнениеРасшифровокБухОтчетности	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеРеквизитовПоСтатистике	CommonModules/ЗаполнениеРеквизитовПоСтатистике.xml	CommonModules/ЗаполнениеРеквизитовПоСтатистике	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеСтатистическойОтчетности	CommonModules/ЗаполнениеСтатистическойОтчетности.xml	CommonModules/ЗаполнениеСтатистическойОтчетности	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанки	CommonModules/ЗаполнениеФинОтчетностиВБанки.xml	CommonModules/ЗаполнениеФинОтчетностиВБанки	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиБП	CommonModules/ЗаполнениеФинОтчетностиВБанкиБП.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиБП	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиВыгрузка	CommonModules/ЗаполнениеФинОтчетностиВБанкиВыгрузка.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиВыгрузка	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиВызовСервера	CommonModules/ЗаполнениеФинОтчетностиВБанкиВызовСервера.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиКлиент	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиент.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиКлиентБП	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентБП.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентБП	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиКлиентПереопределяемый	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентПереопределяемый.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиКлиентСервер	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентСервер.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентСервер	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиКлиентСерверБП	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентСерверБП.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентСерверБП	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиКлиентСерверПереопределяемый	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентСерверПереопределяемый.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиКлиентСерверПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиПереопределяемый	CommonModules/ЗаполнениеФинОтчетностиВБанкиПереопределяемый.xml	CommonModules/ЗаполнениеФинОтчетностиВБанкиПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики.xml	CommonModules/ЗаполнениеФормСтатистики	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиВызовСервера	CommonModules/ЗаполнениеФормСтатистикиВызовСервера.xml	CommonModules/ЗаполнениеФормСтатистикиВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиКлиент	CommonModules/ЗаполнениеФормСтатистикиКлиент.xml	CommonModules/ЗаполнениеФормСтатистикиКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиКлиентСервер	CommonModules/ЗаполнениеФормСтатистикиКлиентСервер.xml	CommonModules/ЗаполнениеФормСтатистикиКлиентСервер	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиПереопределяемый	CommonModules/ЗаполнениеФормСтатистикиПереопределяемый.xml	CommonModules/ЗаполнениеФормСтатистикиПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиПоОбособленнымПодразделениям	CommonModules/ЗаполнениеФормСтатистикиПоОбособленнымПодразделениям.xml	CommonModules/ЗаполнениеФормСтатистикиПоОбособленнымПодразделениям	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапретРедактированияРеквизитовОбъектов	CommonModules/ЗапретРедактированияРеквизитовОбъектов.xml	CommonModules/ЗапретРедактированияРеквизитовОбъектов	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапретРедактированияРеквизитовОбъектовКлиент	CommonModules/ЗапретРедактированияРеквизитовОбъектовКлиент.xml	CommonModules/ЗапретРедактированияРеквизитовОбъектовКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапретРедактированияРеквизитовОбъектовПереопределяемый	CommonModules/ЗапретРедактированияРеквизитовОбъектовПереопределяемый.xml	CommonModules/ЗапретРедактированияРеквизитовОбъектовПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапретРедактированияРеквизитовОбъектовСлужебный	CommonModules/ЗапретРедактированияРеквизитовОбъектовСлужебный.xml	CommonModules/ЗапретРедактированияРеквизитовОбъектовСлужебный	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапретРедактированияРеквизитовОбъектовСлужебныйКлиент	CommonModules/ЗапретРедактированияРеквизитовОбъектовСлужебныйКлиент.xml	CommonModules/ЗапретРедактированияРеквизитовОбъектовСлужебныйКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапросыREST	CommonModules/ЗапросыREST.xml	CommonModules/ЗапросыREST	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗапросыБЗК	CommonModules/ЗапросыБЗК.xml	CommonModules/ЗапросыБЗК	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры.xml	CommonModules/ЗарплатаКадры	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыБазовый	CommonModules/ЗарплатаКадрыБазовый.xml	CommonModules/ЗарплатаКадрыБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыВнутренний	CommonModules/ЗарплатаКадрыВнутренний.xml	CommonModules/ЗарплатаКадрыВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыВызовСервера	CommonModules/ЗарплатаКадрыВызовСервера.xml	CommonModules/ЗарплатаКадрыВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыГлобальный	CommonModules/ЗарплатаКадрыГлобальный.xml	CommonModules/ЗарплатаКадрыГлобальный	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыДляНебольшихОрганизаций	CommonModules/ЗарплатаКадрыДляНебольшихОрганизаций.xml	CommonModules/ЗарплатаКадрыДляНебольшихОрганизаций	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыДляНебольшихОрганизацийПереопределяемый	CommonModules/ЗарплатаКадрыДляНебольшихОрганизацийПереопределяемый.xml	CommonModules/ЗарплатаКадрыДляНебольшихОрганизацийПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыКлиент	CommonModules/ЗарплатаКадрыКлиент.xml	CommonModules/ЗарплатаКадрыКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыКлиентБазовый	CommonModules/ЗарплатаКадрыКлиентБазовый.xml	CommonModules/ЗарплатаКадрыКлиентБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыКлиентВнутренний	CommonModules/ЗарплатаКадрыКлиентВнутренний.xml	CommonModules/ЗарплатаКадрыКлиентВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыКлиентСервер	CommonModules/ЗарплатаКадрыКлиентСервер.xml	CommonModules/ЗарплатаКадрыКлиентСервер	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыКлиентСерверБазовый	CommonModules/ЗарплатаКадрыКлиентСерверБазовый.xml	CommonModules/ЗарплатаКадрыКлиентСерверБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыКлиентСерверВнутренний	CommonModules/ЗарплатаКадрыКлиентСерверВнутренний.xml	CommonModules/ЗарплатаКадрыКлиентСерверВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОбновлениеСПредыдущейРедакции	CommonModules/ЗарплатаКадрыОбновлениеСПредыдущейРедакции.xml	CommonModules/ЗарплатаКадрыОбновлениеСПредыдущейРедакции	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОбщиеНаборыДанных	CommonModules/ЗарплатаКадрыОбщиеНаборыДанных.xml	CommonModules/ЗарплатаКадрыОбщиеНаборыДанных	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОбщиеНаборыДанныхБазовый	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхБазовый.xml	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОбщиеНаборыДанныхВнутренний	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхВнутренний.xml	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОбщиеНаборыДанныхПереопределяемый	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхПереопределяемый.xml	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОбщиеНаборыДанныхПовтИсп	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхПовтИсп.xml	CommonModules/ЗарплатаКадрыОбщиеНаборыДанныхПовтИсп	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтображениеОшибок	CommonModules/ЗарплатаКадрыОтображениеОшибок.xml	CommonModules/ЗарплатаКадрыОтображениеОшибок	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтображениеОшибокКлиент	CommonModules/ЗарплатаКадрыОтображениеОшибокКлиент.xml	CommonModules/ЗарплатаКадрыОтображениеОшибокКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтображениеОшибокКлиентСервер	CommonModules/ЗарплатаКадрыОтображениеОшибокКлиентСервер.xml	CommonModules/ЗарплатаКадрыОтображениеОшибокКлиентСервер	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтчеты	CommonModules/ЗарплатаКадрыОтчеты.xml	CommonModules/ЗарплатаКадрыОтчеты	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтчетыБазовый	CommonModules/ЗарплатаКадрыОтчетыБазовый.xml	CommonModules/ЗарплатаКадрыОтчетыБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтчетыВнутренний	CommonModules/ЗарплатаКадрыОтчетыВнутренний.xml	CommonModules/ЗарплатаКадрыОтчетыВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыОтчетыПереопределяемый	CommonModules/ЗарплатаКадрыОтчетыПереопределяемый.xml	CommonModules/ЗарплатаКадрыОтчетыПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыПереопределяемый	CommonModules/ЗарплатаКадрыПереопределяемый.xml	CommonModules/ЗарплатаКадрыПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыПериодическиеРегистры	CommonModules/ЗарплатаКадрыПериодическиеРегистры.xml	CommonModules/ЗарплатаКадрыПериодическиеРегистры	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыПериодическиеРегистрыБазовый	CommonModules/ЗарплатаКадрыПериодическиеРегистрыБазовый.xml	CommonModules/ЗарплатаКадрыПериодическиеРегистрыБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыПериодическиеРегистрыВнутренний	CommonModules/ЗарплатаКадрыПериодическиеРегистрыВнутренний.xml	CommonModules/ЗарплатаКадрыПериодическиеРегистрыВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыПовтИсп	CommonModules/ЗарплатаКадрыПовтИсп.xml	CommonModules/ЗарплатаКадрыПовтИсп	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыСобытия	CommonModules/ЗарплатаКадрыСобытия.xml	CommonModules/ЗарплатаКадрыСобытия	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыСоставДокументов	CommonModules/ЗарплатаКадрыСоставДокументов.xml	CommonModules/ЗарплатаКадрыСоставДокументов	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыСоставДокументовПовтИсп	CommonModules/ЗарплатаКадрыСоставДокументовПовтИсп.xml	CommonModules/ЗарплатаКадрыСоставДокументовПовтИсп	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗарплатаКадрыСоставДокументовСобытия	CommonModules/ЗарплатаКадрыСоставДокументовСобытия.xml	CommonModules/ЗарплатаКадрыСоставДокументовСобытия	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанных	CommonModules/ЗащитаПерсональныхДанных.xml	CommonModules/ЗащитаПерсональныхДанных	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхВызовСервера	CommonModules/ЗащитаПерсональныхДанныхВызовСервера.xml	CommonModules/ЗащитаПерсональныхДанныхВызовСервера	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхЗарплатаКадры	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадры.xml	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадры	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхЗарплатаКадрыБазовый	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыБазовый.xml	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыБазовый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхЗарплатаКадрыВнутренний	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыВнутренний.xml	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыВнутренний	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхЗарплатаКадрыКлиент	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыКлиент.xml	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхЗарплатаКадрыСобытия	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыСобытия.xml	CommonModules/ЗащитаПерсональныхДанныхЗарплатаКадрыСобытия	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхКлиент	CommonModules/ЗащитаПерсональныхДанныхКлиент.xml	CommonModules/ЗащитаПерсональныхДанныхКлиент	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхПереопределяемый	CommonModules/ЗащитаПерсональныхДанныхПереопределяемый.xml	CommonModules/ЗащитаПерсональныхДанныхПереопределяемый	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхПовтИсп	CommonModules/ЗащитаПерсональныхДанныхПовтИсп.xml	CommonModules/ЗащитаПерсональныхДанныхПовтИсп	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхСлужебный	CommonModules/ЗащитаПерсональныхДанныхСлужебный.xml	CommonModules/ЗащитаПерсональныхДанныхСлужебный	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗащитаПерсональныхДанныхУничтожениеПовтИсп	CommonModules/ЗащитаПерсональныхДанныхУничтожениеПовтИсп.xml	CommonModules/ЗащитаПерсональныхДанныхУничтожениеПовтИсп	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаявкиВЕТИС	CommonModules/ЗаявкиВЕТИС.xml	CommonModules/ЗаявкиВЕТИС	0	0	0	0	0	1
CommonModules	ОбщийМодуль	ЗаявкиВЕТИСВызовСервера	CommonModules/ЗаявкиВЕТИСВызовСервера.xml	CommonModules/ЗаявкиВЕТИСВызовСервера	0	0	0	0	0	1
