source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СведенияОМаршрутеПутевогоЛиста
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СведенияОбАлкогольнойПродукции
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СведенияФНСОбОплатахНалогов
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СобытияНадежностьБанков
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СоответствиеСкладовТорговымТочкам
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СостояниеЗаявокНаКредит
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СостоянияБанковскихДокументов
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СостоянияИнтеграцииАУСН
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СостоянияИнтеграцииСПлатформойСамозанятые
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СостоянияПредметовВзаимодействий
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СрокиИспользованияНоменклатуры
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтавкаРефинансированияЦБ
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтавкиНалогаНаИмущество
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтавкиНалогаНаИмуществоПоОтдельнымОсновнымСредствам
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтатусыДокументов
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтатусыДокументовИСМП
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтатусыКонтрагентовИСМП
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтатусыОформленияДокументовИСМП
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтатусыПроверкиИПодбораДокументовИС
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СтатьиЗатратПоЗарплате
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СчетаСОсобымПорядкомПереоценкиБУ
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	СчетаУчетаНоменклатуры
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	УдалитьЗначенияСвойствОбъектов
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	УчетнаяПолитика
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	ФискальныеОперации
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	РегистрыСведений	ЧекиНПД
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	Банки
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	БанковскиеСчета
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	Валюты
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	ВидыДеятельностиЕНВД
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	ВидыКонтактнойИнформации
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	ВидыМехаГИСМ
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	ВидыНалоговИПлатежейВБюджет
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	ВидыНоменклатуры
CommonModules	ОбщийМодуль	ОбновлениеИнформационнойБазыБП	CommonModules/ОбновлениеИнформационнойБазыБП/Ext/Module.bsl	Справочники	ВидыОплатОрганизаций
