source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Отчеты	РеестрДокументов
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Перечисления	ВариантПечатиQRКода
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Перечисления	ВидыОперацийСчетаПокупателю
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Перечисления	СтавкиНДС
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Перечисления	СтатусОплатыСчета
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Перечисления	СтатусыОтгрузки
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Перечисления	ЮридическоеФизическоеЛицо
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	РегистрыСведений	СтатусыДокументов
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	Банки
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	БанковскиеСчета
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	Валюты
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	ВидыКонтактнойИнформации
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	ДоговорыКонтрагентов
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	Контрагенты
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	Организации
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ManagerModule.bsl	Справочники	РеквизитыКодаДляОплаты
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Документы	КоммерческоеПредложение
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Документы	СчетНаОплатуПокупателю
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	ВариантыРасчетаНДС
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	ВидыЛьготПоТуристическомуНалогу
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	ВидыОперацийПоступлениеТоваровУслуг
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	ВидыОперацийСчетаПокупателю
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	ВидыУслугРазмещения
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	Периодичность
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	РазделыМонитораРуководителя
Documents	Документ	СчетНаОплатуПокупателю	Documents/СчетНаОплатуПокупателю/Ext/ObjectModule.bsl	Перечисления	СпособыЗаполненияЦен
