source_top_folder	source_type	source_name	source_path	query_table
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	ДанныеДокумента.РеквизитыШапка
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	ДанныеДокумента.ТаблицаДокументы.Колонки
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	ДанныеДокумента.ТаблицаТоварыДляВыгрузки.Колонки
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Документ.ПоступлениеТоваровУслуг.ШтрихкодыУпаковок
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Документ.СписаниеСРасчетногоСчета
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Документ.СчетФактураПолученный.ДокументыОснования
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	ПрототипУзла.Строки
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Справочник.Банки
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Справочник.БанковскиеСчета
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Справочник.КлассификаторЕдиницИзмерения
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Справочник.КлассификаторТНВЭД
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Справочник.Номенклатура
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	СтрокаДерева.Строки
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Ext/ManagerModule.bsl	Узел.Строки
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Объект.Товары
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.Валюты
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.ДоговорыКонтрагентов
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.КлассификаторЕдиницИзмерения
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.КлассификаторТНВЭД
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.КодыВидовПодакцизныхТоваров
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.Контрагенты
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.Номенклатура
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.НомераГТД
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.Организации
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочник.СтраныМира
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Объект.Товары
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Форма.Объект.Товары
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Ext/ManagerModule.bsl	ПараметрыПроведения.ТаблицаРеквизиты.Колонки
Documents	Документ	ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ	Documents/ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ/Ext/ManagerModule.bsl	Документ.ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ.Сотрудники
Documents	Документ	ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ	Documents/ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ/Ext/ObjectModule.bsl	ОшибкиПоФизЛицу.Значение
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	Документ.БольничныйЛист
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	РегистрСведений.СведенияОбЭЛН
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	Справочник.ВидыДокументовФизическихЛиц
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	Справочник.Организации
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	Справочник.ФизическиеЛица
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	Таблица.Колонки
Documents	Документ	ЗаявлениеСотрудникаНаВыплатуПособия	Documents/ЗаявлениеСотрудникаНаВыплатуПособия/Ext/ManagerModule.bsl	УправлениеПечатьюБЗК.Печать
Documents	Документ	ЗаявленияОПредоставленииСведенийОТрудовойДеятельности	Documents/ЗаявленияОПредоставленииСведенийОТрудовойДеятельности/Ext/ManagerModule.bsl	РегистрСведений.ОсновныеСотрудникиФизическихЛиц
Documents	Документ	ЗаявленияОПредоставленииСведенийОТрудовойДеятельности	Documents/ЗаявленияОПредоставленииСведенийОТрудовойДеятельности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Объект.Сотрудники
Documents	Документ	ИзвещениеОПриемеИлиУвольненииДляВоенкомата	Documents/ИзвещениеОПриемеИлиУвольненииДляВоенкомата/Ext/ManagerModule.bsl	Справочник.Организации
Documents	Документ	ИзвещениеФСС	Documents/ИзвещениеФСС/Ext/ManagerModule.bsl	Документ.РеестрСведенийНеобходимыхДляНазначенияИВыплатыПособий
Documents	Документ	ИзвещениеФСС	Documents/ИзвещениеФСС/Ext/ObjectModule.bsl	Документ.ЗаявлениеСотрудникаНаВыплатуПособия
Documents	Документ	ИзвещениеФСС	Documents/ИзвещениеФСС/Ext/ObjectModule.bsl	Документ.ОтветНаЗапросФССДляРасчетаПособия
Documents	Документ	ИзвещениеФСС	Documents/ИзвещениеФСС/Ext/ObjectModule.bsl	Документ.РеестрСведенийНеобходимыхДляНазначенияИВыплатыПособий
Documents	Документ	ИзвещениеФСС	Documents/ИзвещениеФСС/Ext/ObjectModule.bsl	Справочник.ФизическиеЛица
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	ДокументОбъект.ОС
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрБухгалтерии.Хозрасчетный.Остатки
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрНакопления.ВыработкаОС.Обороты
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрНакопления.СрокиИспользованияГрупповыхОбъектовОС.Остатки
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрСведений.ПараметрыАмортизацииОСБухгалтерскийУчет.СрезПоследних
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрСведений.ПараметрыАмортизацииОСНалоговыйУчет.СрезПоследних
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрСведений.ПервоначальныеСведенияОСБухгалтерскийУчет
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрСведений.ПервоначальныеСведенияОСБухгалтерскийУчет.СрезПоследних
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрСведений.СостоянияОСОрганизаций.СрезПоследних
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	РегистрСведений.ЭлементыАмортизацииГрупповыхОСБухгалтерскийУчет.СрезПоследних
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Ext/ManagerModule.bsl	Справочник.ОсновныеСредства
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Forms/ФормаДокумента/Ext/Form/Module.bsl	Объект.ОС
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Forms/ФормаДокументаФСБУ6/Ext/Form/Module.bsl	Объект.ОС
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Forms/ФормаДокументаФСБУ6/Ext/Form/Module.bsl	ТекущийОбъект.КомпонентыАмортизации
Documents	Документ	ИзменениеПараметровНачисленияАмортизацииОС	Documents/ИзменениеПараметровНачисленияАмортизацииОС/Forms/ФормаДокументаФСБУ6/Ext/Form/Module.bsl	Элемент.ВыделенныеСтроки
Documents	Документ	ИзменениеСпециальногоКоэффициентаНМА	Documents/ИзменениеСпециальногоКоэффициентаНМА/Forms/ФормаДокумента/Ext/Form/Module.bsl	Объект.НМА
Documents	Документ	ИзменениеСпециальногоКоэффициентаОС	Documents/ИзменениеСпециальногоКоэффициентаОС/Forms/ФормаДокумента/Ext/Form/Module.bsl	Объект.ОС
Documents	Документ	ИзменениеУсловийАренды	Documents/ИзменениеУсловийАренды/Ext/ManagerModule.bsl	Метаданные.РегистрыСведений.ПараметрыАмортизацииОСБухгалтерскийУчет
