source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументов	CommonModules/УчетОригиналовПервичныхДокументов/Ext/Module.bsl	РегистрыСведений	СостоянияОригиналовПервичныхДокументов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументов	CommonModules/УчетОригиналовПервичныхДокументов/Ext/Module.bsl	Справочники	СостоянияОригиналовПервичныхДокументов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументов	CommonModules/УчетОригиналовПервичныхДокументов/Ext/Module.bsl	Справочники	ТипВсеСсылки
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Документы	ПоступлениеДопРасходов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Документы	ПоступлениеТоваровУслуг
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Документы	Содержит
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Документы	СчетФактураВыданный
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Перечисления	СтатусыДокументовПоступления
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Перечисления	СтатусыДокументовРеализации
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	РегистрыСведений	СостоянияОригиналовПервичныхДокументов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	РегистрыСведений	СтатусыДокументов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Справочники	Содержит
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовБП	CommonModules/УчетОригиналовПервичныхДокументовБП/Ext/Module.bsl	Справочники	СостоянияОригиналовПервичныхДокументов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовВызовСервера	CommonModules/УчетОригиналовПервичныхДокументовВызовСервера/Ext/Module.bsl	Справочники	СостоянияОригиналовПервичныхДокументов
CommonModules	ОбщийМодуль	УчетОригиналовПервичныхДокументовПереопределяемый	CommonModules/УчетОригиналовПервичныхДокументовПереопределяемый/Ext/Module.bsl	Документы	РеализацияТоваров
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Документы	ОперацияСПатентом
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Документы	РегламентнаяОперация
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Отчеты	РегламентированноеУведомлениеУменьшениеНалогаККТ
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыНалогов
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыНалоговУменьшаемыхНаРасходыККТ
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыНалоговыхДокументов
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыПлатежейВГосБюджет
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыПлатежейПоПатенту
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыУведомленийОСпецрежимахНалогообложения
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ВидыФиксированныхВзносовПодлежащихУплате
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	Периодичность
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ПорядокОтраженияАвансов
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ПостановкаНаУчетВНалоговомОргане
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ПрибылиИУбытки
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	СистемыНалогообложения
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	СпособыОценкиТоваровВРознице
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ТипыОплат
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Перечисления	ХарактерДеятельности
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	ПланыВидовХарактеристик	ВидыСубконтоХозрасчетные
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	ПланыСчетов	Хозрасчетный
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	РегистрыБухгалтерии	Хозрасчетный
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	РегистрыНакопления	РасходыУменьшающиеНалогПоОтдельнымРежимам
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	РегистрыНакопления	УменьшениеНалогаНаСтраховыеВзносыИП
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	РегистрыСведений	РасходыНаОнлайнКассыУменьшающиеНалогПСН
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	РегистрыСведений	УменьшениеНалогаПоПатенту
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Справочники	ВидыНалоговИПлатежейВБюджет
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Справочники	ДоговорыКонтрагентов
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Справочники	Контрагенты
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Справочники	Организации
CommonModules	ОбщийМодуль	УчетПСН	CommonModules/УчетПСН/Ext/Module.bsl	Справочники	Патенты
CommonModules	ОбщийМодуль	УчетПСНВызовСервера	CommonModules/УчетПСНВызовСервера/Ext/Module.bsl	Отчеты	РегламентированноеУведомлениеУменьшениеНалогаККТ
CommonModules	ОбщийМодуль	УчетПСНВызовСервера	CommonModules/УчетПСНВызовСервера/Ext/Module.bsl	Перечисления	ВидыУведомленийОСпецрежимахНалогообложения
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	БольничныйЛист
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	ВозмещениеБольничныхВЧастиФБ
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	ЗаявлениеВФССОВозмещенииВыплатРодителямДетейИнвалидов
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	ЗаявлениеВФССОВозмещенииРасходовНаПогребение
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	ЗаявлениеСотрудникаНаВыплатуПособия
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	ИсходящаяСправкаОЗаработкеДляРасчетаПособий
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	ОписьЗаявленийСотрудниковНаВыплатуПособий
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	РеестрДанныхЭЛНЗаполняемыхРаботодателем
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	РеестрСведенийНеобходимыхДляНазначенияИВыплатыПособий
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	СведенияОЗастрахованномЛицеФСС
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Документы	УведомлениеОПрекращенииОтпускаПоУходуЗаРебенком
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ВидыОбязательногоСтрахованияСотрудников
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ВидыОграниченияПособия
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ВидыРасчетовПоСредствамФСС
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ИсточникиСреднегоДляПособий
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	КатегорииНачисленийИНеоплаченногоВремени
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	НормативныеДокументыОснованийКадровыхПриказов
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ОснованияПриостановленияТрудовыхДоговоровСФР
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ОснованияФинансированияПособияФедеральнымБюджетом
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ПереченьПособийСоциальногоСтрахования
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ПособияНазначаемыеФСС
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ПостановкаНаУчетВРанниеСрокиБеременности
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	ПричиныНетрудоспособности
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	РежимыЛечения
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	СлучаиУходаЗаБольнымиДетьми
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	СостояниеСдачиОтчетности
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	СостоянияРеестровФСС
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	СостоянияЭЛНВРеестрахЭЛН
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	Перечисления	СтатусыЗаявленийИРеестровНаВыплатуПособий
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыНакопления	ПособияПоСоциальномуСтрахованию
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыНакопления	ПособияПоУходуЗаРебенком
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыНакопления	СведенияОДоходахСтраховыеВзносы
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыСведений	ЗастрахованныеЛицаСЭДО
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыСведений	МаксимальныйРазмерЕжемесячнойСтраховойВыплаты
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыСведений	ОчередьОбработкиКадровыхДанныхФСС
CommonModules	ОбщийМодуль	УчетПособийСоциальногоСтрахования	CommonModules/УчетПособийСоциальногоСтрахования/Ext/Module.bsl	РегистрыСведений	СведенияОбЭЛН
