source_top_folder	source_type	source_name	source_path	query_table
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	Форма.мСтруктураМногострочныхРазделов
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	Форма.мТаблицаСоставПоказателей
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	ЭлементСтруктуры.Значение
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2017Кв1/Ext/Form/Module.bsl	Лист.Области
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2017Кв1/Ext/Form/Module.bsl	МакетСоставаПоказателей.Области
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2017Кв1/Ext/Form/Module.bsl	Узел.Строки
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2017Кв1/Ext/Form/Module.bsl	Форма.мСтруктураМногострочныхРазделов
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2017Кв1/Ext/Form/Module.bsl	Форма.мТаблицаСоставПоказателей
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2017Кв1/Ext/Form/Module.bsl	ЭлементСтруктуры.Значение
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2018Кв1/Ext/Form/Module.bsl	_Приложения.ПолучитьЭлементы
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2018Кв1/Ext/Form/Module.bsl	Лист.Области
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2018Кв1/Ext/Form/Module.bsl	МакетСоставаПоказателей.Области
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2018Кв1/Ext/Form/Module.bsl	Стр.ПолучитьЭлементы
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2018Кв1/Ext/Form/Module.bsl	ТекущиеДанные.ПолучитьЭлементы
Reports	Отчет	РегламентированныйОтчетСтатистикаФорма2ТПВоздух	Reports/РегламентированныйОтчетСтатистикаФорма2ТПВоздух/Forms/ФормаОтчета2018Кв1/Ext/Form/Module.bsl	Узел.Строки
