source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Документы	ЗаявлениеОВвозеТоваров
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Документы	УведомлениеОСпецрежимахНалогообложения
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Отчеты	РегламентированноеУведомлениеДокументОПредстоящейПоставке
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Перечисления	ВидыДоговоровКонтрагентов
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Перечисления	ВидыОперацийВвозТоваровИзЕАЭС
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Перечисления	ВидыОперацийПоступлениеТоваровУслуг
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Перечисления	ВидыСтавокНДС
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Перечисления	СтавкиНДС
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	ПланыСчетов	Хозрасчетный
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочники	КлассификаторЕдиницИзмерения
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочники	КодыВидовПодакцизныхТоваров
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочники	Организации
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаДОПП/Ext/Form/Module.bsl	Справочники	СтраныМира
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Документы	ЗаявлениеОВвозеТоваров
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Документы	ПоступлениеТоваровУслуг
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Перечисления	ВидыОперацийВвозТоваровИзЕАЭС
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	ПланыСчетов	Хозрасчетный
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Справочники	Валюты
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Справочники	КлассификаторЕдиницИзмерения
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаДокументаЗаявлениеОВвозе/Ext/Form/Module.bsl	Справочники	Склады
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаРедактированияАкцизов/Ext/Form/Module.bsl	Перечисления	ВидыОперацийВвозТоваровИзЕАЭС
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаРедактированияАкцизов/Ext/Form/Module.bsl	Справочники	КлассификаторЕдиницИзмерения
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаСписка/Ext/Form/Module.bsl	Документы	ЗаявлениеОВвозеТоваров
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаСписка/Ext/Form/Module.bsl	Отчеты	РеестрДокументов
Documents	Документ	ЗаявлениеОВвозеТоваров	Documents/ЗаявлениеОВвозеТоваров/Forms/ФормаСписка/Ext/Form/Module.bsl	Перечисления	ВидыОперацийВвозТоваровИзЕАЭС
Documents	Документ	ЗаявлениеОВвозеТоваровПолученное	Documents/ЗаявлениеОВвозеТоваровПолученное/Ext/ManagerModule.bsl	Документы	ЗаявлениеОВвозеТоваровПолученное
Documents	Документ	ЗаявлениеОВвозеТоваровПолученное	Documents/ЗаявлениеОВвозеТоваровПолученное/Ext/ObjectModule.bsl	Справочники	Контрагенты
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Ext/ObjectModule.bsl	Документы	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Ext/ObjectModule.bsl	Документы	УведомлениеОСпецрежимахНалогообложения
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Ext/ObjectModule.bsl	Отчеты	РегламентированноеУведомлениеЗачетНалога
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Ext/ObjectModule.bsl	РегистрыСведений	ЗадачиБухгалтераУведомления
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Документы	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Документы	УведомлениеОСпецрежимахНалогообложения
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Обработки	РасчетСтраховыхВзносовИП
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Перечисления	ВидыДействийКалендаряБухгалтера
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Перечисления	ВидыНалогов
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Перечисления	ТарифыОператораЭДО
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Перечисления	ТипыКонтролирующихОрганов
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	РегистрыСведений	ЗадачиБухгалтера
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Справочники	ВидыНалоговИПлатежейВБюджет
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Справочники	Организации
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаДокумента/Ext/Form/Module.bsl	Справочники	РегистрацииВНалоговомОргане
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаСозданияУведомления/Ext/Form/Module.bsl	Перечисления	ВидыУведомленийОСпецрежимахНалогообложения
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаСписка/Ext/Form/Module.bsl	Отчеты	РеестрДокументов
Documents	Документ	ЗаявлениеОЗачетеВСчетПредстоящейОбязанности	Documents/ЗаявлениеОЗачетеВСчетПредстоящейОбязанности/Forms/ФормаСписка/Ext/Form/Module.bsl	Перечисления	ТарифыОператораЭДО
Documents	Документ	ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ	Documents/ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ/Ext/ManagerModule.bsl	Документы	ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ
Documents	Документ	ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ	Documents/ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ/Ext/ObjectModule.bsl	Документы	ЗаявлениеОПодтвержденииПраваНаЗачетАвансовПоНДФЛ
Documents	Документ	ЗаявлениеОСпособеВыплатыЗарплатыКабинетСотрудника	Documents/ЗаявлениеОСпособеВыплатыЗарплатыКабинетСотрудника/Ext/ManagerModule.bsl	БизнесПроцессы	ИсполнениеЗаявкиСотрудника
