source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	Перечисления	ВидыСобытийОС
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	Перечисления	РазделыУчетаДляВводаОстатков
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	Перечисления	ЮридическоеФизическоеЛицо
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	ПланыВидовХарактеристик	ВидыСубконтоХозрасчетные
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	ПланыСчетов	Хозрасчетный
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	РегистрыСведений	ДатыВводаНачальныхОстатков
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	РегистрыСведений	ИсторияРегистрацийВНалоговомОргане
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	РегистрыСведений	ИсторияРегистрацийВНалоговомОрганеВторичный
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	РегистрыСведений	СчетаУчетаНоменклатуры
DataProcessors	Обработка	ОбработчикиЗагрузкиИзБухгалтерии77	DataProcessors/ОбработчикиЗагрузкиИзБухгалтерии77/Ext/ObjectModule.bsl	РегистрыСведений	ТекущиеКадровыеДанныеСотрудников
