source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Настройки/Ext/Form/Module.bsl	Справочники	УчетныеЗаписиДокументооборота
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НастройкиГрупповойПечати/Ext/Form/Module.bsl	Перечисления	ТипыСодержимогоТранспортногоКонтейнера
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НастройкиГрупповойПечати/Ext/Form/Module.bsl	Перечисления	ТипыТранспортныхСообщений
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НастройкиГрупповойПечати534/Ext/Form/Module.bsl	Перечисления	ТипыСодержимогоТранспортногоКонтейнера
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НастройкиГрупповойПечати534/Ext/Form/Module.bsl	Перечисления	ТипыТранспортныхСообщений
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НастройкиГрупповойПечати534/Ext/Form/Module.bsl	Перечисления	ТипыЦикловОбмена
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НастройкиОбмена/Ext/Form/Module.bsl	Справочники	Пользователи
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	Перечисления	ТипыКонтролирующихОрганов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	Перечисления	ТипыКриптоПровайдеров
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	Перечисления	ТипыСодержимогоФайлов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	Перечисления	ТипыТранспортныхСообщений
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	Перечисления	ФорматыДокументооборотаСПФР
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	РегистрыСведений	ИсключенныеИзОбработкиСертификаты
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	РегистрыСведений	ИсключенныеИзОбработкиТранспортныеСообщения
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/Нерасшифровываемые_УправлениеОшибкамиОбмена/Ext/Form/Module.bsl	Справочники	Пользователи
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/НомерИДатаТребования/Ext/Form/Module.bsl	Перечисления	ВидыНалоговыхДокументов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтключениеНаправленияСдачиОтчетности/Ext/Form/Module.bsl	Перечисления	ПараметрыПодключенияК1СОтчетности
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтключениеНаправленияСдачиОтчетности/Ext/Form/Module.bsl	Перечисления	ТипыКонтролирующихОрганов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтключениеНаправленияСдачиОтчетности/Ext/Form/Module.bsl	Справочники	Пользователи
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Документы	Найти
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	СостояниеСдачиОтчетности
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	СтатусыОтправки
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	СтатусыПисем
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	СтраницыЖурналаОтчетность
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	ТипыКонтролирующихОрганов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	ТипыОтправляемыхДокументов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Перечисления	ТипыЦикловОбмена
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправкаВРЭЦ/Ext/Form/Module.bsl	Справочники	ВидыОтправляемыхДокументов
DataProcessors	Обработка	ДокументооборотСКонтролирующимиОрганами	DataProcessors/ДокументооборотСКонтролирующимиОрганами/Forms/ОтправьтеЗаявлениеЭДОПФР/Ext/Form/Module.bsl	Перечисления	СостояниеСдачиОтчетности
