source_top_folder	source_type	source_name	source_path	query_table
CommonModules	ОбщийМодуль	ПодключаемоеОборудованиеOfflineВызовСервера	CommonModules/ПодключаемоеОборудованиеOfflineВызовСервера/Ext/Module.bsl	ТаблицыДанных.ПодарочныеСертификаты
CommonModules	ОбщийМодуль	ПодключаемоеОборудованиеOfflineВызовСервера	CommonModules/ПодключаемоеОборудованиеOfflineВызовСервера/Ext/Module.bsl	ТаблицыДанных.Предоплаты
CommonModules	ОбщийМодуль	ПодключаемоеОборудованиеOfflineВызовСервера	CommonModules/ПодключаемоеОборудованиеOfflineВызовСервера/Ext/Module.bsl	ТаблицыДанных.Товары
CommonModules	ОбщийМодуль	ПодключениеСервисовСопровождения	CommonModules/ПодключениеСервисовСопровождения/Ext/Module.bsl	ОписательПодключения.ТестовыеПериоды
CommonModules	ОбщийМодуль	ПодключениеСервисовСопровождения	CommonModules/ПодключениеСервисовСопровождения/Ext/Module.bsl	РегистрСведений.КэшТестовыхПериодов
CommonModules	ОбщийМодуль	ПодключениеСервисовСопровождения	CommonModules/ПодключениеСервисовСопровождения/Ext/Module.bsl	Форма.ДанныеПодключения.НовыеЭлементыФормы
CommonModules	ОбщийМодуль	ПодписиДокументов	CommonModules/ПодписиДокументов/Ext/Module.bsl	ОписаниеРеквизитовПодписанта.Значение
CommonModules	ОбщийМодуль	ПодписиДокументов	CommonModules/ПодписиДокументов/Ext/Module.bsl	РегистрСведений.ОснованияПолномочийОтветственныхЛиц
CommonModules	ОбщийМодуль	ПодразделенияОрганизацийБЗК	CommonModules/ПодразделенияОрганизацийБЗК/Ext/Module.bsl	Справочник.Организации
CommonModules	ОбщийМодуль	ПодразделенияОрганизацийБЗК	CommonModules/ПодразделенияОрганизацийБЗК/Ext/Module.bsl	Справочник.ПодразделенияОрганизаций
CommonModules	ОбщийМодуль	ПодразделенияОрганизацийБЗК	CommonModules/ПодразделенияОрганизацийБЗК/Ext/Module.bsl	СправочникСсылка.ПодразделенияОрганизаций
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭД	CommonModules/ПодсказкаКодовОКВЭД/Ext/Module.bsl	ПланСчетов.Хозрасчетный
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭД	CommonModules/ПодсказкаКодовОКВЭД/Ext/Module.bsl	ПланСчетов.Хозрасчетный.ВидыСубконто
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭД	CommonModules/ПодсказкаКодовОКВЭД/Ext/Module.bsl	РегистрСведений.ДанныеОКВЭД
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭД	CommonModules/ПодсказкаКодовОКВЭД/Ext/Module.bsl	Справочник.Контрагенты
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭД	CommonModules/ПодсказкаКодовОКВЭД/Ext/Module.bsl	Справочник.Номенклатура
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭД	CommonModules/ПодсказкаКодовОКВЭД/Ext/Module.bsl	СтруктураВыручкиПоПолямГруппировки.Колонки
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭДОбмен	CommonModules/ПодсказкаКодовОКВЭДОбмен/Ext/Module.bsl	ЗначениеЭлементаОбратнойСвязи.Контекст
CommonModules	ОбщийМодуль	ПодсказкаКодовОКВЭДОбмен	CommonModules/ПодсказкаКодовОКВЭДОбмен/Ext/Module.bsl	СодержимоеОтвета.category_tree
CommonModules	ОбщийМодуль	ПоискИУдалениеДублей	CommonModules/ПоискИУдалениеДублей/Ext/Module.bsl	ОписаниеПодчиненногоОбъекта.КлючевыеРеквизиты
CommonModules	ОбщийМодуль	ПоискИУдалениеДублей	CommonModules/ПоискИУдалениеДублей/Ext/Module.bsl	Результат.НайтиСтроки
CommonModules	ОбщийМодуль	ПоискИУдалениеДублей	CommonModules/ПоискИУдалениеДублей/Ext/Module.bsl	ТипРеквизита.Тип.Типы
CommonModules	ОбщийМодуль	ПолучениеРегламентированныхОтчетов	CommonModules/ПолучениеРегламентированныхОтчетов/Ext/Module.bsl	ВерсияРегламентированногоОтчетаФайл.ВерсииПрограмм
CommonModules	ОбщийМодуль	ПолучениеРегламентированныхОтчетов	CommonModules/ПолучениеРегламентированныхОтчетов/Ext/Module.bsl	Дескриптор.Properties.Property
CommonModules	ОбщийМодуль	ПолучениеРегламентированныхОтчетов	CommonModules/ПолучениеРегламентированныхОтчетов/Ext/Module.bsl	МанифестОтчета.programVersionApplicability
CommonModules	ОбщийМодуль	ПолучениеРегламентированныхОтчетов	CommonModules/ПолучениеРегламентированныхОтчетов/Ext/Module.bsl	РезультатОперации.ДанныеРегламентированныхОтчетов
CommonModules	ОбщийМодуль	ПолучениеРегламентированныхОтчетов	CommonModules/ПолучениеРегламентированныхОтчетов/Ext/Module.bsl	ЧтениеZip.Элементы
CommonModules	ОбщийМодуль	ПолучениеРегламентированныхОтчетов	CommonModules/ПолучениеРегламентированныхОтчетов/Ext/Module.bsl	ЧтениеZipФайла.Элементы
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	Источник.Роли
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	Метаданные.Роли
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	РегистрСведений.СведенияОПользователях
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	Справочник.ВнешниеПользователи
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	СправочникСсылка.Пользователи
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	Строка2.ПолучитьЭлементы
CommonModules	ОбщийМодуль	Пользователи	CommonModules/Пользователи/Ext/Module.bsl	СтрокаТаблицы.ПолучитьЭлементы
CommonModules	ОбщийМодуль	ПользователиВЕТИС	CommonModules/ПользователиВЕТИС/Ext/Module.bsl	ДанныеДокумента.Объект.authorityList
