source_top_folder	source_type	source_name	source_path	ref_kind	ref_name
Reports	Отчет	РегламентированныйОтчетРасчетЧистыхАктивов	Reports/РегламентированныйОтчетРасчетЧистыхАктивов/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Справочники	Организации
Reports	Отчет	РегламентированныйОтчетРасчетЧистыхАктивов	Reports/РегламентированныйОтчетРасчетЧистыхАктивов/Forms/ФормаОтчета2011Кв1/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРасчетЧистыхАктивов	Reports/РегламентированныйОтчетРасчетЧистыхАктивов/Forms/ФормаОтчета2011Кв1/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЧистыхАктивов	Reports/РегламентированныйОтчетРасчетЧистыхАктивов/Forms/ФормаОтчета2011Кв1/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Ext/ManagerModule.bsl	Перечисления	ВерсииФорматовВыгрузки
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Перечисления	Периодичность
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Справочники	Организации
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2016Кв1/Ext/Form/Module.bsl	Справочники	РегламентированныйОтчетПрисоединенныеФайлы
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв1/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв1/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв1/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв3/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв3/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРасчетЭкологическийСбор	Reports/РегламентированныйОтчетРасчетЭкологическийСбор/Forms/ФормаОтчета2025Кв3/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Ext/ManagerModule.bsl	Перечисления	ВерсииФорматовВыгрузки
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Перечисления	Периодичность
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Справочники	Организации
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизы_КНД1150151	Reports/РегламентированныйОтчетРеестрАкцизы_КНД1150151/Forms/ФормаОтчета2025Кв2/Ext/Form/Module.bsl	РегистрыСведений	ДополнительныеФайлыРегламентированныхОтчетов
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Ext/ManagerModule.bsl	Перечисления	ВерсииФорматовВыгрузки
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Перечисления	Периодичность
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Справочники	Организации
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2021Кв4/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2021Кв4/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2021Кв4/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2021Кв4/Ext/Form/Module.bsl	РегистрыСведений	ДополнительныеФайлыРегламентированныхОтчетов
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2022Кв2/Ext/Form/Module.bsl	Документы	РегламентированныйОтчет
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2022Кв2/Ext/Form/Module.bsl	Перечисления	ВидыОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2022Кв2/Ext/Form/Module.bsl	Перечисления	ПорядкиОкругленияОтчетности
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноград	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноград/Forms/ФормаОтчета2022Кв2/Ext/Form/Module.bsl	РегистрыСведений	ДополнительныеФайлыРегламентированныхОтчетов
Reports	Отчет	РегламентированныйОтчетРеестрАкцизыВычетыВиноматериалы	Reports/РегламентированныйОтчетРеестрАкцизыВычетыВиноматериалы/Forms/ОсновнаяФорма/Ext/Form/Module.bsl	Перечисления	Периодичность
