source_top_folder	source_type	source_name	source_path	query_table
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанки	CommonModules/ЗаполнениеФинОтчетностиВБанки/Ext/Module.bsl	ТребованияБанкаXDTO.КомплектОтчетности
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанки	CommonModules/ЗаполнениеФинОтчетностиВБанки/Ext/Module.bsl	ФайлыОтчетаПоВидуФайла.ДополнительныеФайлы
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанки	CommonModules/ЗаполнениеФинОтчетностиВБанки/Ext/Module.bsl	ЧитаемыйАрхив.Элементы
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанки	CommonModules/ЗаполнениеФинОтчетностиВБанки/Ext/Module.bsl	регл.отчета
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиБП	CommonModules/ЗаполнениеФинОтчетностиВБанкиБП/Ext/Module.bsl	СправочникСсылка.Организации
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиВыгрузка	CommonModules/ЗаполнениеФинОтчетностиВБанкиВыгрузка/Ext/Module.bsl	ДанныеЗапроса.Строки
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиВыгрузка	CommonModules/ЗаполнениеФинОтчетностиВБанкиВыгрузка/Ext/Module.bsl	ДанныеОтчета.Строки
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиВыгрузка	CommonModules/ЗаполнениеФинОтчетностиВБанкиВыгрузка/Ext/Module.bsl	ИтоговаяСтрока.Строки
CommonModules	ОбщийМодуль	ЗаполнениеФинОтчетностиВБанкиВыгрузка	CommonModules/ЗаполнениеФинОтчетностиВБанкиВыгрузка/Ext/Module.bsl	РезультатЗапроса.Колонки
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	НаборДанных.Поля
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	Отбор.Элементы
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	Раздел.Значение
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	Раздел.Значение.Колонки
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	РегистрСведений.НастройкаЗаполненияСвободныхСтрокФормСтатистики
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	РегистрСведений.НастройкаЗаполненияФормСтатистики
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	РезультатЗапроса.Колонки
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистики	CommonModules/ЗаполнениеФормСтатистики/Ext/Module.bsl	Справочник.ОбъектыСтатистическогоНаблюдения
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиВызовСервера	CommonModules/ЗаполнениеФормСтатистикиВызовСервера/Ext/Module.bsl	Справочник.ОбъектыСтатистическогоНаблюдения
CommonModules	ОбщийМодуль	ЗаполнениеФормСтатистикиПереопределяемый	CommonModules/ЗаполнениеФормСтатистикиПереопределяемый/Ext/Module.bsl	Формула.Элементы
CommonModules	ОбщийМодуль	ЗапросыБЗК	CommonModules/ЗапросыБЗК/Ext/Module.bsl	Коллекция.Элементы
CommonModules	ОбщийМодуль	ЗапросыБЗК	CommonModules/ЗапросыБЗК/Ext/Module.bsl	ОтборКД.Элементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ГруппаНастроек.ПодчиненныеЭлементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ГруппаФормы.ПодчиненныеЭлементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Документ.ВходящийЗапросФССДляРасчетаПособия
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Запись.Значение
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Запись.Поля
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ЗначенияИзмерений.Колонки
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ИсточникСхемы.Источник.ДоступныеПоля
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Источники.Строки
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	КлючиОбновляемыхДанных.Колонки
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МенеджерВременныхТаблиц.Таблицы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Метаданные.Подсистемы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеНабора.Измерения
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеНабора.Реквизиты
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеНабора.Ресурсы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеНабора.СтандартныеРеквизиты
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеОбъекта.ВводПоСтроке
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеОбъекта.РегистрируемыеДокументы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеОбъекта.СтандартныеРеквизиты
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	МетаданныеРегистратора.Движения
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	НастройкаКомпоновщика.Элементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	НастройкаКомпоновщикаПользовательскихНастроекПередЗагрузкой.Элементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Настройки.Элементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОбъектМетаданных.Реквизиты
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОператорСхемы.Источники
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеМеню.Пункты
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистра.Измерения
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистра.ОтборРассчитанныхДанныхНеРавно
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистра.ОтборРассчитанныхДанныхРавно
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистра.Ресурсы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистраВторичныхДанных.Измерения
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистраПервичныхДанных.Измерения
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ОписаниеРегистраПервичныхДанных.Ресурсы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ПакетЗапросов.Операторы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Параметры.Отбор
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	Перечисления.СпособыРасчетовСФизическимиЛицами
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ПользовательскиеНастройки.Элементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	ПользовательскиеНастройкиПередЗагрузкой.Элементы
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	РегистрСведений.ФИОФизическихЛиц.СрезПоследних
CommonModules	ОбщийМодуль	ЗарплатаКадры	CommonModules/ЗарплатаКадры/Ext/Module.bsl	СписокАтрибутов.Строки
