source_top_folder	source_type	source_name	source_path	query_table
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	Метаданные.Перечисления
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	Описание.Основания
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ОпределяемыйТип.ВладелецНоменклатурыБЭД
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ОпределяемыйТип.КонтрагентБЭД
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ОпределяемыйТип.Организация
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ОпределяемыйТип.ОснованияЭлектронныхДокументовЭДО
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ОпределяемыйТип.ПрикладныеТипыЭлектронныхДокументовЭДО
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ПараметрыЗаполнения.ЭлектронныеПодписи
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	РегистрСведений.КонтрольПроведенияУчетныхДокументовЭДО
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	РегистрСведений.ОбъектыУчетаДокументовЭДО
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	РезультатДействийПоЭДО.ИтогВыполненияДействий.ОбработанныеДокументы
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	РезультатыПриемки.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СведенияОТаможеннойДекларации.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СведенияОТоварах.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СведенияОбУслугах.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СтрокаДерева.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СтрокаТаблицаТоваров.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СтрокаТаблицыТоваров.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СтрокаТаблицыТовары.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СтрокиУпаковок.Строки
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	СтруктураОтвета.ДенежныеОбязательства
CommonModules	ОбщийМодуль	ИнтеграцияЭДО	CommonModules/ИнтеграцияЭДО/Ext/Module.bsl	ЭлектронныеДокументыЭДО.ТипыДокументовПроизвольногоФормата
